# step energy mass x-momentum y-momentum z-momentum 
2734 3.4682083e+04 8.4920907e-01 7.8736892e+01 8.1561594e+00 0.0000000e+00
2735 3.4568615e+04 8.4717395e-01 7.8471796e+01 8.1297062e+00 0.0000000e+00
2736 3.4451982e+04 8.4514031e-01 7.8207974e+01 8.1030917e+00 0.0000000e+00
2737 3.4332101e+04 8.4310679e-01 7.7945379e+01 8.0762740e+00 0.0000000e+00
2738 3.4209127e+04 8.4107511e-01 7.7683946e+01 8.0492488e+00 0.0000000e+00
2739 3.4083278e+04 8.3904420e-01 7.7423592e+01 8.0220377e+00 0.0000000e+00
2740 3.3954843e+04 8.3701410e-01 7.7164248e+01 7.9946354e+00 0.0000000e+00
2741 3.3824035e+04 8.3498551e-01 7.6905844e+01 7.9670625e+00 0.0000000e+00
2742 3.3691291e+04 8.3296050e-01 7.6648324e+01 7.9393960e+00 0.0000000e+00
2743 3.3556939e+04 8.3093941e-01 7.6391823e+01 7.9116464e+00 0.0000000e+00
2744 3.3421035e+04 8.2891900e-01 7.6136491e+01 7.8836113e+00 0.0000000e+00
2745 3.3283412e+04 8.2690001e-01 7.5881165e+01 7.8556470e+00 0.0000000e+00
2746 3.3144953e+04 8.2488480e-01 7.5626736e+01 7.8274408e+00 0.0000000e+00
2747 3.3006316e+04 8.2287519e-01 7.5372723e+01 7.7992660e+00 0.0000000e+00
2748 3.2868188e+04 8.2087176e-01 7.5119254e+01 7.7711912e+00 0.0000000e+00
2749 3.2731154e+04 8.1887474e-01 7.4866208e+01 7.7433060e+00 0.0000000e+00
2750 3.2595679e+04 8.1688421e-01 7.4613584e+01 7.7156280e+00 0.0000000e+00
2751 3.2461938e+04 8.1490020e-01 7.4361390e+01 7.6881599e+00 0.0000000e+00
2752 3.2330139e+04 8.1292272e-01 7.4109645e+01 7.6609120e+00 0.0000000e+00
2753 3.2200317e+04 8.1095184e-01 7.3858308e+01 7.6338960e+00 0.0000000e+00
2754 3.2072537e+04 8.0898779e-01 7.3607407e+01 7.6071017e+00 0.0000000e+00
2755 3.1946813e+04 8.0703043e-01 7.3356930e+01 7.5805445e+00 0.0000000e+00
2756 3.1823063e+04 8.0507985e-01 7.3106912e+01 7.5542191e+00 0.0000000e+00
2757 3.1701298e+04 8.0313616e-01 7.2857394e+01 7.5281391e+00 0.0000000e+00
2758 3.1581469e+04 8.0119942e-01 7.2608429e+01 7.5022848e+00 0.0000000e+00
2759 3.1463518e+04 7.9926968e-01 7.2360046e+01 7.4766750e+00 0.0000000e+00
2760 3.1347438e+04 7.9734697e-01 7.2112311e+01 7.4512956e+00 0.0000000e+00
2761 3.1233195e+04 7.9543126e-01 7.1865246e+01 7.4261640e+00 0.0000000e+00
2762 3.1120564e+04 7.9352251e-01 7.1618907e+01 7.4012541e+00 0.0000000e+00
2763 3.1009357e+04 7.9162063e-01 7.1373331e+01 7.3765736e+00 0.0000000e+00
2764 3.0899457e+04 7.8972550e-01 7.1128579e+01 7.3521473e+00 0.0000000e+00
2765 3.0790724e+04 7.8783699e-01 7.0884692e+01 7.3279217e+00 0.0000000e+00
2766 3.0683019e+04 7.8595493e-01 7.0641847e+01 7.3038931e+00 0.0000000e+00
2767 3.0576189e+04 7.8407909e-01 7.0400381e+01 7.2800413e+00 0.0000000e+00
2768 3.0470124e+04 7.8220926e-01 7.0159721e+01 7.2563277e+00 0.0000000e+00
2769 3.0364736e+04 7.8034544e-01 6.9919812e+01 7.2327720e+00 0.0000000e+00
2770 3.0259797e+04 7.7848731e-01 6.9680830e+01 7.2093637e+00 0.0000000e+00
2771 3.0155104e+04 7.7663441e-01 6.9442846e+01 7.1860565e+00 0.0000000e+00
2772 3.0050503e+04 7.7478640e-01 6.9205887e+01 7.1628031e+00 0.0000000e+00
2773 2.9945905e+04 7.7294306e-01 6.8969947e+01 7.1395832e+00 0.0000000e+00
2774 2.9841281e+04 7.7110423e-01 6.8735047e+01 7.1163861e+00 0.0000000e+00
2775 2.9736579e+04 7.6926975e-01 6.8501196e+01 7.0932146e+00 0.0000000e+00
2776 2.9631690e+04 7.6743942e-01 6.8268342e+01 7.0700628e+00 0.0000000e+00
2777 2.9526578e+04 7.6561302e-01 6.8036476e+01 7.0469024e+00 0.0000000e+00
2778 2.9421200e+04 7.6379036e-01 6.7805581e+01 7.0237435e+00 0.0000000e+00
2779 2.9315558e+04 7.6197125e-01 6.7575657e+01 7.0005659e+00 0.0000000e+00
2780 2.9209631e+04 7.6015560e-01 6.7346666e+01 6.9773378e+00 0.0000000e+00
2781 2.9103421e+04 7.5834303e-01 6.7118557e+01 6.9541161e+00 0.0000000e+00
2782 2.8996928e+04 7.5653362e-01 6.6891329e+01 6.9309554e+00 0.0000000e+00
2783 2.8890155e+04 7.5472752e-01 6.6664977e+01 6.9077336e+00 0.0000000e+00
2784 2.8783054e+04 7.5292460e-01 6.6439460e+01 6.8845029e+00 0.0000000e+00
2785 2.8675626e+04 7.5112475e-01 6.6214756e+01 6.8612609e+00 0.0000000e+00
2786 2.8567882e+04 7.4932784e-01 6.5990816e+01 6.8379973e+00 0.0000000e+00
2787 2.8459871e+04 7.4753379e-01 6.5767622e+01 6.8147308e+00 0.0000000e+00
2788 2.8351562e+04 7.4574261e-01 6.5545154e+01 6.7914649e+00 0.0000000e+00
2789 2.8243021e+04 7.4395431e-01 6.5323368e+01 6.7682011e+00 0.0000000e+00
2790 2.8134253e+04 7.4216897e-01 6.5102248e+01 6.7449502e+00 0.0000000e+00
2791 2.8025318e+04 7.4038683e-01 6.4881778e+01 6.7217253e+00 0.0000000e+00
2792 2.7916233e+04 7.3860787e-01 6.4661933e+01 6.6985339e+00 0.0000000e+00
2793 2.7807095e+04 7.3683215e-01 6.4442696e+01 6.6753810e+00 0.0000000e+00
2794 2.7697883e+04 7.3505973e-01 6.4224048e+01 6.6522698e+00 0.0000000e+00
2795 2.7588642e+04 7.3329075e-01 6.4005978e+01 6.6292072e+00 0.0000000e+00
2796 2.7479425e+04 7.3152532e-01 6.3788479e+01 6.6061924e+00 0.0000000e+00
2797 2.7370302e+04 7.2976357e-01 6.3571543e+01 6.5832518e+00 0.0000000e+00
2798 2.7261293e+04 7.2800563e-01 6.3355173e+01 6.5603774e+00 0.0000000e+00
2799 2.7152470e+04 7.2625163e-01 6.3139383e+01 6.5375616e+00 0.0000000e+00
2800 2.7043904e+04 7.2450170e-01 6.2924147e+01 6.5148232e+00 0.0000000e+00
2801 2.6935670e+04 7.2275601e-01 6.2709464e+01 6.4921661e+00 0.0000000e+00
2802 2.6827825e+04 7.2101471e-01 6.2495330e+01 6.4695986e+00 0.0000000e+00
2803 2.6720421e+04 7.1927824e-01 6.2280754e+01 6.4471059e+00 0.0000000e+00
2804 2.6610900e+04 7.1753687e-01 6.2067132e+01 6.4237867e+00 0.0000000e+00
2805 2.6497354e+04 7.1578493e-01 6.1857076e+01 6.3992159e+00 0.0000000e+00
2806 2.6384038e+04 7.1403819e-01 6.1648629e+01 6.3755774e+00 0.0000000e+00
2807 2.6273508e+04 7.1230514e-01 6.1440781e+01 6.3533620e+00 0.0000000e+00
2808 2.6166298e+04 7.1058690e-01 6.1233297e+01 6.3321767e+00 0.0000000e+00
2809 2.6061745e+04 7.0888051e-01 6.1026204e+01 6.3114245e+00 0.0000000e+00
2810 2.5958915e+04 7.0718230e-01 6.0819566e+01 6.2906224e+00 0.0000000e+00
2811 2.5857124e+04 7.0548921e-01 6.0613366e+01 6.2695811e+00 0.0000000e+00
2812 2.5756569e+04 7.0380157e-01 6.0407586e+01 6.2482997e+00 0.0000000e+00
2813 2.5657137e+04 7.0211897e-01 6.0202206e+01 6.2269173e+00 0.0000000e+00
2814 2.5558830e+04 7.0044147e-01 5.9997194e+01 6.2055113e+00 0.0000000e+00
2815 2.5461670e+04 6.9876922e-01 5.9792542e+01 6.1841437e+00 0.0000000e+00
2816 2.5365632e+04 6.9710230e-01 5.9588261e+01 6.1628888e+00 0.0000000e+00
2817 2.5270654e+04 6.9544068e-01 5.9384395e+01 6.1417603e+00 0.0000000e+00
2818 2.5176665e+04 6.9378428e-01 5.9181005e+01 6.1207859e+00 0.0000000e+00
2819 2.5083627e+04 6.9213300e-01 5.8978118e+01 6.0999543e+00 0.0000000e+00
2820 2.4991461e+04 6.9048673e-01 5.8775783e+01 6.0792592e+00 0.0000000e+00
2821 2.4900122e+04 6.8884543e-01 5.8574064e+01 6.0587060e+00 0.0000000e+00
2822 2.4809581e+04 6.8720912e-01 5.8372987e+01 6.0382743e+00 0.0000000e+00
2823 2.4719808e+04 6.8557766e-01 5.8172596e+01 6.0179551e+00 0.0000000e+00
2824 2.4630769e+04 6.8395100e-01 5.7972927e+01 5.9977381e+00 0.0000000e+00
2825 2.4542413e+04 6.8232910e-01 5.7773996e+01 5.9776536e+00 0.0000000e+00
2826 2.4454666e+04 6.8071188e-01 5.7575830e+01 5.9576609e+00 0.0000000e+00
2827 2.4367472e+04 6.7909926e-01 5.7378433e+01 5.9377540e+00 0.0000000e+00
2828 2.4280761e+04 6.7749115e-01 5.7181809e+01 5.9179276e+00 0.0000000e+00
2829 2.4194455e+04 6.7588749e-01 5.6985946e+01 5.8981718e+00 0.0000000e+00
2830 2.4108463e+04 6.7428813e-01 5.6790849e+01 5.8784897e+00 0.0000000e+00
2831 2.4022697e+04 6.7269291e-01 5.6596517e+01 5.8588804e+00 0.0000000e+00
2832 2.3937077e+04 6.7110169e-01 5.6402967e+01 5.8393199e+00 0.0000000e+00
2833 2.3851551e+04 6.6951433e-01 5.6210160e+01 5.8198114e+00 0.0000000e+00
2834 2.3766060e+04 6.6793071e-01 5.6018085e+01 5.8003496e+00 0.0000000e+00
2835 2.3680554e+04 6.6635074e-01 5.5826734e+01 5.7809367e+00 0.0000000e+00
2836 2.3594990e+04 6.6477428e-01 5.5636095e+01 5.7615641e+00 0.0000000e+00
2837 2.3509322e+04 6.6320122e-01 5.5446161e+01 5.7422312e+00 0.0000000e+00
2838 2.3423516e+04 6.6163146e-01 5.5256916e+01 5.7229314e+00 0.0000000e+00
2839 2.3337556e+04 6.6006494e-01 5.5068355e+01 5.7036759e+00 0.0000000e+00
2840 2.3251440e+04 6.5850161e-01 5.4880462e+01 5.6844415e+00 0.0000000e+00
2841 2.3165161e+04 6.5694142e-01 5.4693229e+01 5.6652397e+00 0.0000000e+00
2842 2.3078729e+04 6.5538434e-01 5.4506642e+01 5.6460540e+00 0.0000000e+00
2843 2.2992141e+04 6.5383037e-01 5.4320701e+01 5.6268909e+00 0.0000000e+00
2844 2.2905428e+04 6.5227959e-01 5.4135388e+01 5.6077500e+00 0.0000000e+00
2845 2.2818611e+04 6.5073193e-01 5.3950694e+01 5.5886284e+00 0.0000000e+00
2846 2.2731726e+04 6.4918742e-01 5.3766608e+01 5.5695308e+00 0.0000000e+00
2847 2.2644790e+04 6.4764611e-01 5.3583120e+01 5.5504609e+00 0.0000000e+00
2848 2.2557841e+04 6.4610807e-01 5.3400223e+01 5.5314216e+00 0.0000000e+00
2849 2.2470925e+04 6.4457335e-01 5.3217902e+01 5.5124121e+00 0.0000000e+00
2850 2.2384072e+04 6.4304204e-01 5.3036147e+01 5.4934416e+00 0.0000000e+00
2851 2.2297340e+04 6.4151419e-01 5.2854955e+01 5.4745165e+00 0.0000000e+00
2852 2.2210759e+04 6.3998989e-01 5.2674323e+01 5.4556345e+00 0.0000000e+00
2853 2.2124371e+04 6.3846919e-01 5.2494232e+01 5.4368135e+00 0.0000000e+00
2854 2.2038224e+04 6.3695218e-01 5.2314690e+01 5.4180434e+00 0.0000000e+00
2855 2.1952358e+04 6.3543891e-01 5.2135680e+01 5.3993351e+00 0.0000000e+00
2856 2.1866815e+04 6.3392944e-01 5.1957194e+01 5.3806989e+00 0.0000000e+00
2857 2.1781628e+04 6.3242386e-01 5.1779252e+01 5.3621240e+00 0.0000000e+00
2858 2.1696833e+04 6.3092219e-01 5.1601834e+01 5.3436322e+00 0.0000000e+00
2859 2.1612459e+04 6.2942451e-01 5.1424945e+01 5.3252079e+00 0.0000000e+00
2860 2.1528537e+04 6.2793084e-01 5.1248581e+01 5.3068581e+00 0.0000000e+00
2861 2.1445092e+04 6.2644124e-01 5.1072737e+01 5.2885943e+00 0.0000000e+00
2862 2.1362148e+04 6.2495574e-01 5.0897434e+01 5.2704114e+00 0.0000000e+00
2863 2.1279724e+04 6.2347437e-01 5.0722668e+01 5.2523181e+00 0.0000000e+00
2864 2.1197861e+04 6.2199715e-01 5.0548433e+01 5.2343019e+00 0.0000000e+00
2865 2.1116570e+04 6.2052412e-01 5.0374732e+01 5.2163696e+00 0.0000000e+00
2866 2.1035825e+04 6.1905527e-01 5.0201566e+01 5.1985273e+00 0.0000000e+00
2867 2.0955628e+04 6.1759061e-01 5.0028953e+01 5.1807642e+00 0.0000000e+00
2868 2.0875976e+04 6.1613014e-01 4.9856885e+01 5.1630898e+00 0.0000000e+00
2869 2.0796858e+04 6.1467386e-01 4.9685366e+01 5.1454988e+00 0.0000000e+00
2870 2.0718274e+04 6.1322177e-01 4.9514409e+01 5.1289431e+00 0.0000000e+00
2871 2.0640185e+04 6.1177375e-01 4.9344015e+01 5.1121631e+00 0.0000000e+00
2872 2.0562586e+04 6.1032980e-01 4.9174191e+01 5.0946091e+00 0.0000000e+00
2873 2.0485226e+04 6.0888874e-01 4.9004535e+01 5.0768765e+00 0.0000000e+00
2874 2.0409381e+04 6.0744684e-01 4.8831103e+01 5.0590499e+00 0.0000000e+00
2875 2.0337071e+04 6.0601695e-01 4.8663351e+01 5.0431151e+00 0.0000000e+00
2876 2.0262863e+04 6.0459107e-01 4.8496432e+01 5.0261063e+00 0.0000000e+00
2877 2.0188086e+04 6.0316850e-01 4.8330070e+01 5.0089440e+00 0.0000000e+00
2878 2.0113325e+04 6.0174938e-01 4.8164221e+01 4.9918735e+00 0.0000000e+00
2879 2.0038833e+04 6.0033379e-01 4.7998874e+01 4.9749359e+00 0.0000000e+00
2880 1.9964711e+04 5.9892171e-01 4.7834031e+01 4.9580938e+00 0.0000000e+00
2881 1.9890797e+04 5.9751303e-01 4.7669659e+01 4.9413301e+00 0.0000000e+00
2882 1.9817071e+04 5.9610763e-01 4.7505768e+01 4.9246307e+00 0.0000000e+00
2883 1.9743509e+04 5.9470536e-01 4.7342352e+01 4.9079809e+00 0.0000000e+00
2884 1.9670086e+04 5.9330618e-01 4.7179424e+01 4.8913855e+00 0.0000000e+00
2885 1.9596773e+04 5.9190999e-01 4.7016997e+01 4.8748370e+00 0.0000000e+00
2886 1.9523537e+04 5.9051677e-01 4.6855082e+01 4.8583352e+00 0.0000000e+00
2887 1.9450366e+04 5.8912653e-01 4.6693687e+01 4.8418778e+00 0.0000000e+00
2888 1.9377230e+04 5.8773925e-01 4.6532832e+01 4.8254504e+00 0.0000000e+00
2889 1.9304132e+04 5.8635493e-01 4.6372511e+01 4.8090627e+00 0.0000000e+00
2890 1.9231072e+04 5.8497362e-01 4.6212730e+01 4.7927092e+00 0.0000000e+00
2891 1.9158059e+04 5.8359535e-01 4.6053490e+01 4.7763845e+00 0.0000000e+00
2892 1.9085073e+04 5.8222013e-01 4.5894785e+01 4.7600940e+00 0.0000000e+00
2893 1.9012122e+04 5.8084801e-01 4.5736618e+01 4.7438311e+00 0.0000000e+00
2894 1.8939219e+04 5.7947899e-01 4.5578980e+01 4.7276001e+00 0.0000000e+00
2895 1.8866371e+04 5.7811309e-01 4.5421874e+01 4.7114095e+00 0.0000000e+00
2896 1.8793591e+04 5.7675032e-01 4.5265292e+01 4.6952399e+00 0.0000000e+00
2897 1.8720884e+04 5.7539069e-01 4.5109228e+01 4.6791078e+00 0.0000000e+00
2898 1.8648268e+04 5.7403428e-01 4.4953674e+01 4.6630060e+00 0.0000000e+00
2899 1.8575748e+04 5.7268101e-01 4.4798624e+01 4.6469389e+00 0.0000000e+00
2900 1.8503337e+04 5.7133087e-01 4.4644071e+01 4.6309094e+00 0.0000000e+00
2901 1.8431045e+04 5.6998388e-01 4.4490007e+01 4.6149157e+00 0.0000000e+00
2902 1.8358879e+04 5.6864004e-01 4.4336434e+01 4.5989548e+00 0.0000000e+00
2903 1.8286868e+04 5.6729936e-01 4.4183337e+01 4.5830336e+00 0.0000000e+00
2904 1.8215011e+04 5.6596186e-01 4.4030718e+01 4.5671544e+00 0.0000000e+00
2905 1.8143320e+04 5.6462755e-01 4.3878569e+01 4.5513192e+00 0.0000000e+00
2906 1.8071808e+04 5.6329644e-01 4.3726890e+01 4.5355256e+00 0.0000000e+00
2907 1.8000484e+04 5.6196855e-01 4.3575674e+01 4.5197726e+00 0.0000000e+00
2908 1.7929363e+04 5.6064390e-01 4.3424917e+01 4.5040734e+00 0.0000000e+00
2909 1.7858457e+04 5.5932250e-01 4.3274623e+01 4.4884224e+00 0.0000000e+00
2910 1.7787790e+04 5.5800438e-01 4.3124784e+01 4.4728155e+00 0.0000000e+00
2911 1.7717373e+04 5.5668955e-01 4.2975399e+01 4.4572623e+00 0.0000000e+00
2912 1.7647215e+04 5.5537804e-01 4.2826470e+01 4.4417601e+00 0.0000000e+00
2913 1.7577329e+04 5.5406986e-01 4.2677997e+01 4.4263135e+00 0.0000000e+00
2914 1.7507744e+04 5.5276504e-01 4.2529982e+01 4.4109192e+00 0.0000000e+00
2915 1.7438459e+04 5.5146358e-01 4.2382417e+01 4.3955817e+00 0.0000000e+00
2916 1.7369479e+04 5.5016550e-01 4.2235302e+01 4.3803060e+00 0.0000000e+00
2917 1.7300818e+04 5.4887082e-01 4.2088638e+01 4.3650838e+00 0.0000000e+00
2918 1.7232479e+04 5.4757956e-01 4.1942429e+01 4.3499207e+00 0.0000000e+00
2919 1.7164472e+04 5.4629170e-01 4.1796675e+01 4.3348140e+00 0.0000000e+00
2920 1.7096798e+04 5.4500728e-01 4.1651375e+01 4.3197715e+00 0.0000000e+00
2921 1.7029467e+04 5.4372628e-01 4.1506531e+01 4.3047861e+00 0.0000000e+00
2922 1.6962476e+04 5.4244871e-01 4.1362147e+01 4.2898623e+00 0.0000000e+00
2923 1.6895839e+04 5.4117456e-01 4.1218222e+01 4.2749997e+00 0.0000000e+00
2924 1.6829547e+04 5.3990385e-01 4.1074763e+01 4.2601929e+00 0.0000000e+00
2925 1.6763600e+04 5.3863655e-01 4.0931765e+01 4.2454493e+00 0.0000000e+00
2926 1.6697990e+04 5.3737266e-01 4.0789231e+01 4.2307666e+00 0.0000000e+00
2927 1.6632723e+04 5.3611218e-01 4.0647162e+01 4.2161387e+00 0.0000000e+00
2928 1.6567789e+04 5.3485508e-01 4.0505559e+01 4.2015719e+00 0.0000000e+00
2929 1.6503184e+04 5.3360136e-01 4.0364438e+01 4.1870663e+00 0.0000000e+00
2930 1.6438910e+04 5.3235100e-01 4.0223790e+01 4.1726114e+00 0.0000000e+00
2931 1.6374962e+04 5.3110398e-01 4.0083610e+01 4.1582188e+00 0.0000000e+00
2932 1.6311329e+04 5.2986028e-01 3.9943906e+01 4.1438786e+00 0.0000000e+00
2933 1.6248003e+04 5.2861988e-01 3.9804682e+01 4.1295926e+00 0.0000000e+00
2934 1.6184964e+04 5.2738276e-01 3.9665930e+01 4.1153634e+00 0.0000000e+00
2935 1.6122210e+04 5.2614888e-01 3.9527659e+01 4.1011865e+00 0.0000000e+00
2936 1.6059736e+04 5.2491824e-01 3.9389872e+01 4.0870596e+00 0.0000000e+00
2937 1.5997518e+04 5.2369080e-01 3.9252560e+01 4.0729906e+00 0.0000000e+00
2938 1.5935560e+04 5.2246654e-01 3.9115723e+01 4.0589673e+00 0.0000000e+00
2939 1.5873853e+04 5.2124543e-01 3.8979362e+01 4.0449909e+00 0.0000000e+00
2940 1.5812379e+04 5.2002745e-01 3.8843471e+01 4.0310655e+00 0.0000000e+00
2941 1.5751137e+04 5.1881255e-01 3.8708052e+01 4.0171910e+00 0.0000000e+00
2942 1.5690113e+04 5.1760073e-01 3.8573103e+01 4.0033541e+00 0.0000000e+00
2943 1.5629296e+04 5.1639194e-01 3.8438619e+01 3.9895686e+00 0.0000000e+00
2944 1.5568677e+04 5.1518617e-01 3.8304598e+01 3.9758288e+00 0.0000000e+00
2945 1.5508250e+04 5.1398339e-01 3.8171045e+01 3.9621285e+00 0.0000000e+00
2946 1.5448004e+04 5.1278358e-01 3.8037950e+01 3.9484715e+00 0.0000000e+00
2947 1.5387939e+04 5.1158670e-01 3.7905321e+01 3.9348597e+00 0.0000000e+00
2948 1.5328042e+04 5.1039274e-01 3.7773147e+01 3.9212919e+00 0.0000000e+00
2949 1.5268303e+04 5.0920168e-01 3.7641429e+01 3.9077551e+00 0.0000000e+00
2950 1.5208715e+04 5.0801349e-01 3.7510159e+01 3.8942710e+00 0.0000000e+00
2951 1.5149285e+04 5.0682816e-01 3.7379339e+01 3.8808203e+00 0.0000000e+00
2952 1.5089996e+04 5.0564567e-01 3.7248968e+01 3.8674141e+00 0.0000000e+00
2953 1.5030854e+04 5.0446603e-01 3.7119046e+01 3.8540391e+00 0.0000000e+00
2954 1.4971847e+04 5.0328924e-01 3.6989560e+01 3.8407042e+00 0.0000000e+00
2955 1.4912976e+04 5.0211526e-01 3.6860512e+01 3.8274107e+00 0.0000000e+00
2956 1.4854244e+04 5.0094407e-01 3.6731898e+01 3.8141559e+00 0.0000000e+00
2957 1.4795642e+04 4.9977567e-01 3.6603714e+01 3.8009403e+00 0.0000000e+00
2958 1.4737178e+04 4.9861007e-01 3.6475960e+01 3.7877561e+00 0.0000000e+00
2959 1.4678854e+04 4.9744724e-01 3.6348632e+01 3.7746175e+00 0.0000000e+00
2960 1.4620670e+04 4.9628723e-01 3.6221725e+01 3.7615143e+00 0.0000000e+00
2961 1.4562636e+04 4.9513002e-01 3.6095241e+01 3.7484443e+00 0.0000000e+00
2962 1.4504750e+04 4.9397561e-01 3.5969174e+01 3.7354215e+00 0.0000000e+00
2963 1.4447033e+04 4.9282400e-01 3.5843524e+01 3.7224307e+00 0.0000000e+00
2964 1.4389497e+04 4.9167518e-01 3.5718295e+01 3.7094898e+00 0.0000000e+00
2965 1.4332134e+04 4.9052919e-01 3.5593486e+01 3.6965816e+00 0.0000000e+00
2966 1.4274957e+04 4.8938601e-01 3.5469086e+01 3.6837241e+00 0.0000000e+00
2967 1.4217966e+04 4.8824565e-01 3.5345093e+01 3.6709178e+00 0.0000000e+00
2968 1.4161096e+04 4.8710814e-01 3.5221506e+01 3.6582394e+00 0.0000000e+00
2969 1.4104477e+04 4.8597347e-01 3.5098320e+01 3.6455194e+00 0.0000000e+00
2970 1.4048100e+04 4.8484166e-01 3.4975544e+01 3.6328275e+00 0.0000000e+00
2971 1.3991953e+04 4.8371271e-01 3.4853163e+01 3.6201992e+00 0.0000000e+00
2972 1.3936053e+04 4.8258667e-01 3.4731196e+01 3.6075654e+00 0.0000000e+00
2973 1.3880370e+04 4.8146346e-01 3.4609563e+01 3.5950069e+00 0.0000000e+00
2974 1.3824941e+04 4.8034310e-01 3.4488347e+01 3.5825175e+00 0.0000000e+00
2975 1.3769766e+04 4.7922558e-01 3.4367574e+01 3.5700780e+00 0.0000000e+00
2976 1.3714826e+04 4.7811086e-01 3.4247238e+01 3.5576891e+00 0.0000000e+00
2977 1.3660129e+04 4.7699897e-01 3.4127324e+01 3.5453377e+00 0.0000000e+00
2978 1.3605690e+04 4.7588992e-01 3.4007803e+01 3.5330267e+00 0.0000000e+00
2979 1.3551505e+04 4.7478373e-01 3.3888670e+01 3.5207569e+00 0.0000000e+00
2980 1.3497575e+04 4.7368025e-01 3.3769920e+01 3.5085395e+00 0.0000000e+00
2981 1.3443906e+04 4.7257961e-01 3.3651564e+01 3.4963529e+00 0.0000000e+00
2982 1.3390509e+04 4.7148197e-01 3.3533597e+01 3.4842132e+00 0.0000000e+00
2983 1.3337373e+04 4.7038733e-01 3.3416020e+01 3.4721233e+00 0.0000000e+00
2984 1.3284490e+04 4.6929563e-01 3.3298840e+01 3.4600745e+00 0.0000000e+00
2985 1.3231861e+04 4.6820687e-01 3.3182066e+01 3.4480748e+00 0.0000000e+00
2986 1.3179477e+04 4.6712102e-01 3.3065692e+01 3.4361222e+00 0.0000000e+00
2987 1.3127345e+04 4.6603805e-01 3.2949716e+01 3.4242187e+00 0.0000000e+00
2988 1.3075441e+04 4.6495793e-01 3.2834141e+01 3.4123589e+00 0.0000000e+00
2989 1.3023767e+04 4.6388062e-01 3.2718965e+01 3.4005373e+00 0.0000000e+00
2990 1.2972316e+04 4.6280611e-01 3.2604182e+01 3.3887682e+00 0.0000000e+00
2991 1.2921076e+04 4.6173435e-01 3.2489795e+01 3.3770422e+00 0.0000000e+00
2992 1.2870044e+04 4.6066534e-01 3.2375805e+01 3.3653596e+00 0.0000000e+00
2993 1.2819208e+04 4.5959905e-01 3.2262213e+01 3.3537114e+00 0.0000000e+00
2994 1.2768564e+04 4.5853547e-01 3.2149014e+01 3.3421083e+00 0.0000000e+00
2995 1.2718111e+04 4.5747457e-01 3.2036208e+01 3.3305440e+00 0.0000000e+00
2996 1.2667825e+04 4.5641633e-01 3.1923794e+01 3.3190249e+00 0.0000000e+00
2997 1.2617710e+04 4.5536072e-01 3.1811774e+01 3.3075377e+00 0.0000000e+00
2998 1.2567757e+04 4.5430773e-01 3.1700140e+01 3.2960953e+00 0.0000000e+00
2999 1.2517971e+04 4.5325735e-01 3.1588899e+01 3.2846844e+00 0.0000000e+00
3000 1.2468339e+04 4.5220955e-01 3.1478043e+01 3.2733134e+00 0.0000000e+00
3001 1.2418851e+04 4.5116434e-01 3.1367570e+01 3.2619834e+00 0.0000000e+00
3002 1.2369514e+04 4.5012168e-01 3.1257483e+01 3.2506808e+00 0.0000000e+00
3003 1.2320316e+04 4.4908158e-01 3.1147776e+01 3.2394213e+00 0.0000000e+00
3004 1.2271259e+04 4.4804401e-01 3.1038448e+01 3.2281948e+00 0.0000000e+00
3005 1.2222339e+04 4.4700898e-01 3.0929498e+01 3.2170040e+00 0.0000000e+00
3006 1.2173584e+04 4.4597647e-01 3.0820927e+01 3.2058453e+00 0.0000000e+00
3007 1.2124984e+04 4.4494648e-01 3.0712732e+01 3.1947283e+00 0.0000000e+00
3008 1.2076526e+04 4.4391899e-01 3.0604908e+01 3.1836401e+00 0.0000000e+00
3009 1.2028210e+04 4.4289402e-01 3.0497453e+01 3.1725851e+00 0.0000000e+00
3010 1.1980038e+04 4.4187154e-01 3.0390366e+01 3.1615674e+00 0.0000000e+00
3011 1.1932014e+04 4.4085155e-01 3.0283640e+01 3.1505891e+00 0.0000000e+00
3012 1.1884133e+04 4.3983406e-01 3.0177280e+01 3.1396399e+00 0.0000000e+00
3013 1.1836406e+04 4.3881906e-01 3.0071286e+01 3.1287230e+00 0.0000000e+00
3014 1.1788832e+04 4.3780654e-01 2.9965655e+01 3.1178451e+00 0.0000000e+00
3015 1.1741410e+04 4.3679651e-01 2.9860382e+01 3.1070083e+00 0.0000000e+00
3016 1.1694153e+04 4.3578896e-01 2.9755468e+01 3.0961934e+00 0.0000000e+00
3017 1.1647054e+04 4.3478390e-01 2.9650905e+01 3.0854211e+00 0.0000000e+00
3018 1.1600119e+04 4.3378132e-01 2.9546694e+01 3.0746832e+00 0.0000000e+00
3019 1.1553344e+04 4.3278122e-01 2.9442836e+01 3.0639793e+00 0.0000000e+00
3020 1.1506745e+04 4.3178361e-01 2.9339326e+01 3.0533127e+00 0.0000000e+00
3021 1.1460319e+04 4.3078848e-01 2.9236164e+01 3.0426802e+00 0.0000000e+00
3022 1.1414076e+04 4.2979584e-01 2.9133346e+01 3.0320871e+00 0.0000000e+00
3023 1.1368011e+04 4.2880568e-01 2.9030879e+01 3.0215274e+00 0.0000000e+00
3024 1.1322128e+04 4.2781800e-01 2.8928766e+01 3.0110031e+00 0.0000000e+00
