# X (m), P (Pa)
3.8058166e-01 9.7393727e+04
3.7640831e-01 9.7265212e+04
3.7229552e-01 9.7077205e+04
3.6824240e-01 9.6948856e+04
3.6424810e-01 9.6811620e+04
3.6031175e-01 9.6671912e+04
3.5643251e-01 9.6526650e+04
3.5260954e-01 9.6376079e+04
3.4884203e-01 9.6220164e+04
3.4512917e-01 9.6058993e+04
3.4147016e-01 9.5892617e+04
3.3786422e-01 9.5721062e+04
3.3431057e-01 9.5544304e+04
3.3080846e-01 9.5362278e+04
3.2735712e-01 9.5174899e+04
3.2395583e-01 9.4982063e+04
3.2060385e-01 9.4783630e+04
3.1730046e-01 9.4579422e+04
3.1404496e-01 9.4369323e+04
3.1083665e-01 9.4153361e+04
3.0767483e-01 9.3931672e+04
3.0455884e-01 9.3704467e+04
3.0148799e-01 9.3472022e+04
2.9846164e-01 9.3234652e+04
2.9547912e-01 9.2992705e+04
2.9253982e-01 9.2746559e+04
2.8964310e-01 9.2496635e+04
2.8678834e-01 9.2243395e+04
2.8397493e-01 9.1987325e+04
2.8120230e-01 9.1728926e+04
2.7846984e-01 9.1468705e+04
2.7577700e-01 9.1207169e+04
2.7312320e-01 9.0944819e+04
2.7050790e-01 9.0682137e+04
2.6793055e-01 9.0419585e+04
2.6539062e-01 9.0157603e+04
2.6288759e-01 8.9896599e+04
2.6042094e-01 8.9636950e+04
2.5799017e-01 8.9379001e+04
2.5559477e-01 8.9123062e+04
2.5323425e-01 8.8869413e+04
2.5090813e-01 8.8618295e+04
2.4861593e-01 8.8369918e+04
2.4635717e-01 8.8124464e+04
2.4413138e-01 8.7882082e+04
2.4193810e-01 8.7642894e+04
2.3977687e-01 8.7406997e+04
2.3764723e-01 8.7174469e+04
2.3554875e-01 8.6945369e+04
2.3348097e-01 8.6719729e+04
2.3144345e-01 8.6497534e+04
2.2943577e-01 8.6278716e+04
2.2745749e-01 8.6063237e+04
2.2550817e-01 8.5851110e+04
2.2358738e-01 8.5642328e+04
2.2169471e-01 8.5436806e+04
2.1982974e-01 8.5234421e+04
2.1799205e-01 8.5035080e+04
2.1618124e-01 8.4838737e+04
2.1439690e-01 8.4645337e+04
2.1263863e-01 8.4454793e+04
2.1090604e-01 8.4267014e+04
2.0919873e-01 8.4081914e+04
2.0751633e-01 8.3899411e+04
2.0585845e-01 8.3719423e+04
2.0422473e-01 8.3541870e+04
2.0261479e-01 8.3366676e+04
2.0102827e-01 8.3193763e+04
1.9946481e-01 8.3023058e+04
1.9792407e-01 8.2854491e+04
1.9640568e-01 8.2687992e+04
1.9490932e-01 8.2523497e+04
1.9343464e-01 8.2360945e+04
1.9198132e-01 8.2200281e+04
1.9054902e-01 8.2041451e+04
1.8913742e-01 8.1884390e+04
1.8774621e-01 8.1729031e+04
1.8637508e-01 8.1575318e+04
1.8502372e-01 8.1423214e+04
1.8369182e-01 8.1272680e+04
1.8237908e-01 8.1123678e+04
1.8108522e-01 8.0976166e+04
1.7980994e-01 8.0830107e+04
1.7855295e-01 8.0685465e+04
1.7731398e-01 8.0542205e+04
1.7609276e-01 8.0400298e+04
1.7488901e-01 8.0259714e+04
1.7370246e-01 8.0120426e+04
1.7253285e-01 7.9982409e+04
1.7137993e-01 7.9845639e+04
1.7024344e-01 7.9710094e+04
1.6912312e-01 7.9575752e+04
1.6801874e-01 7.9442593e+04
1.6693004e-01 7.9310599e+04
1.6585679e-01 7.9179751e+04
1.6479876e-01 7.9050035e+04
1.6375571e-01 7.8921432e+04
1.6272742e-01 7.8793924e+04
1.6171365e-01 7.8667493e+04
1.6071419e-01 7.8542126e+04
1.5972882e-01 7.8417817e+04
1.5875732e-01 7.8294550e+04
1.5779949e-01 7.8172309e+04
1.5685510e-01 7.8051083e+04
1.5592397e-01 7.7930857e+04
1.5500589e-01 7.7811614e+04
1.5410065e-01 7.7693344e+04
1.5320807e-01 7.7576032e+04
1.5232794e-01 7.7459666e+04
1.5146008e-01 7.7344233e+04
1.5060431e-01 7.7229722e+04
1.4976042e-01 7.7116120e+04
1.4892825e-01 7.7003415e+04
1.4810761e-01 7.6891595e+04
1.4729833e-01 7.6780649e+04
1.4650023e-01 7.6670566e+04
1.4571313e-01 7.6561335e+04
1.4493688e-01 7.6452947e+04
1.4417130e-01 7.6345391e+04
1.4341623e-01 7.6238660e+04
1.4267150e-01 7.6132744e+04
1.4193695e-01 7.6027636e+04
1.4121243e-01 7.5923329e+04
1.4049779e-01 7.5819817e+04
1.3979286e-01 7.5717095e+04
1.3909749e-01 7.5615158e+04
1.3841155e-01 7.5514002e+04
1.3773487e-01 7.5413625e+04
1.3706732e-01 7.5314025e+04
1.3640875e-01 7.5215200e+04
1.3575902e-01 7.5117151e+04
1.3511799e-01 7.5019878e+04
1.3448553e-01 7.4923384e+04
1.3386149e-01 7.4827670e+04
